V1,V2,node_id,congress,icpsr,state_abbrev,bioname,party_name,x_svd,y_svd,betweenness,pagerank
0.6332087293832952,-0.9634444311080277,9650_12,12,9650,MA,"VARNUM, Joseph Bradley",Other,0.6332087293832952,-0.9634444311080277,0.002871671621671622,0.02923864581300258
0.3714833241051841,-0.8950927604571777,10379_12,12,10379,OH,"WORTHINGTON, Thomas",Other,0.3714833241051841,-0.8950927604571777,0.004835761085761087,0.028501918138799612
-0.41762665336157345,-0.9182981559391309,174_13,13,174,TN,"ANDERSON, Joseph Inslee",Other,-0.41762665336157345,-0.9182981559391309,0.010870924266898141,0.02926483879824192
-0.06083399554215989,-0.19548131214425385,420_13,13,420,VA,"BARBOUR, James",Other,-0.06083399554215989,-0.19548131214425385,0,0.003508771929824561
-0.03708150294300562,-0.09504795495042222,478_13,13,478,KY,"BARRY, William Taylor",Other,-0.03708150294300562,-0.09504795495042222,0,0.003508771929824561
-0.11677223000525859,-0.42700927859029253,685_13,13,685,KY,"BIBB, George Mortimer",Other,-0.11677223000525859,-0.42700927859029253,8.256477821695212e-5,0.015952455585257715
-0.5282567171921815,-0.6987650679221007,686_13,13,686,GA,"BIBB, William Wyatt",Other,-0.5282567171921815,-0.6987650679221007,0.002584025925130917,0.02135975257894333
-0.4978614357851654,-0.7484009160177403,792_13,13,792,KY,"BLEDSOE, Jesse",Other,-0.4978614357851654,-0.7484009160177403,0.00820640116787156,0.023897151150195056
-0.3524831512461957,-0.5916142827206893,1007_13,13,1007,VA,"BRENT, Richard",Other,-0.3524831512461957,-0.5916142827206893,0.002333626917823667,0.021893011413566924
0.07355822263370287,-0.9154021200467601,1111_13,13,1111,LA,"BROWN, James",Other,0.07355822263370287,-0.9154021200467601,0.010538814278464426,0.029196864974564068
-0.1546508898787143,-0.19697410226705225,1230_13,13,1230,GA,"BULLOCH, William Bellinger",Other,-0.1546508898787143,-0.19697410226705225,0,0.02339181286549707
-0.28537133139106813,-0.34824752580111523,1448_13,13,1448,TN,"CAMPBELL, George Washington",Other,-0.28537133139106813,-0.34824752580111523,0,0.014696004887196253
-0.6832258574984609,-0.9821309274505802,1665_13,13,1665,VT,"CHASE, Dudley",Other,-0.6832258574984609,-0.9821309274505802,0.026030566183049223,0.030852916077587847
-0.6769974354589663,-0.9079647822135288,1974_13,13,1974,NJ,"CONDIT, John",Other,-0.6769974354589663,-0.9079647822135288,0.009869224253334538,0.026614455333659522
-0.009348428158330046,-0.005135105112375295,2292_13,13,2292,NH,"CUTTS, Charles",Other,-0.009348428158330046,-0.005135105112375295,0,0.003508771929824561
0.8318231127589846,-0.8226154309405618,2296_13,13,2296,CT,"DAGGETT, David",Other,0.8318231127589846,-0.8226154309405618,0.004421758309029677,0.02336240006298481
0.8876968598238948,-0.7284730795339059,2316_13,13,2316,CT,"DANA, Samuel Whittlesey",Other,0.8876968598238948,-0.7284730795339059,0.0013494890268709464,0.019765337949311314
0.2735519927799622,-0.9806122498255914,3377_13,13,3377,LA,"FROMENTIN, Eligius",Other,0.2735519927799622,-0.9806122498255914,0.018087173457012037,0.030070231208181177
-0.31694172867311976,-1,3423_13,13,3423,SC,"GAILLARD, John",Other,-0.31694172867311976,-1,0.027402341984392342,0.03214444884441807
0.6438238903208217,-0.8546999777226383,3539_13,13,3539,NY,"GERMAN, Obadiah",Other,0.6438238903208217,-0.8546999777226383,0.009195151404898579,0.0270306403895861
0.011326700539040446,-0.8526841027390804,3582_13,13,3582,VA,"GILES, William Branch",Other,0.011326700539040446,-0.8526841027390804,0.010538814278464426,0.02919686497456407
0.5506823471063623,-0.5124327611194841,3610_13,13,3610,NH,"GILMAN, Nicholas",Other,0.5506823471063623,-0.5124327611194841,9.201748332183115e-5,0.0167791327699721
0.8543294061593978,-0.7979645238344997,3655_13,13,3655,MD,"GOLDSBOROUGH, Robert Henry",Other,0.8543294061593978,-0.7979645238344997,0.002691687959046584,0.021913357315668076
1,-0.8388805382117543,3705_13,13,3705,MA,"GORE, Christopher",Other,1,-0.8388805382117543,0.0031166557846985434,0.022625508066151767
0.8463281256748995,-0.8470338155055318,4586_13,13,4586,DE,"HORSEY, Outerbridge",Other,0.8463281256748995,-0.8470338155055318,0.004703694301110596,0.02408104630179657
-0.3688574343486223,-0.7736323986860594,4651_13,13,4651,RI,"HOWELL, Jeremiah Brown",Other,-0.3688574343486223,-0.7736323986860594,0.005607722859938651,0.02481843400434185
0.9229940124274089,-0.8620571360749367,4762_13,13,4762,RI,"HUNTER, William",Other,0.9229940124274089,-0.8620571360749367,0.004703694301110596,0.024081046301796576
-0.010014282024045052,-0.23262639577853983,5210_13,13,5210,OH,"KERR, Joseph",Other,-0.010014282024045052,-0.23262639577853983,0,0.02339181286549707
0.9404477636984196,-0.8228208756428832,5270_13,13,5270,NY,"KING, Rufus",Other,0.9404477636984196,-0.8228208756428832,0.003644107206756842,0.022651229832705407
-0.8113913207854264,-0.916112158234066,5392_13,13,5392,PA,"LACOCK, Abner",Other,-0.8113913207854264,-0.916112158234066,0.004768483234880182,0.023620749981542365
0.941629145302696,-0.841611922199779,5421_13,13,5421,NJ,"LAMBERT, John",Other,0.941629145302696,-0.841611922199779,0.004425030888141823,0.02336289454450839
-0.019802510042260045,-0.38862640821573846,5594_13,13,5594,PA,"LEIB, Michael",Other,-0.019802510042260045,-0.38862640821573846,0,0.008999100698197834
0.9659103859773123,-0.8062204038225609,6054_13,13,6054,NH,"MASON, Jeremiah",Other,0.9659103859773123,-0.8062204038225609,0.0034521631750657217,0.022623441623478988
-0.7945043266376648,-0.9889774055509624,6728_13,13,6728,OH,"MORROW, Jeremiah",Other,-0.7945043266376648,-0.9889774055509624,0.01664695992693246,0.0278879493002951
-0.42346680021007826,-0.49420392902784616,7953_13,13,7953,PA,"ROBERTS, Jonathan",Other,-0.42346680021007826,-0.49420392902784616,6.901311249137335e-5,0.016128850681644203
-0.544403754823136,-0.8588646481619187,7985_13,13,7985,VT,"ROBINSON, Jonathan",Other,-0.544403754823136,-0.8588646481619187,0.008743329625580169,0.027147239722593294
-0.015627830417676913,-0.8952820284378132,8678_13,13,8678,MD,"SMITH, Samuel",Other,-0.015627830417676913,-0.8952820284378132,0.015022016900780635,0.030021344527414177
